species_complete,vocal_learning,log_adult_weight,log_weaning_days,female_maturity_log,male_maturity_log,max_longevity,average_maturity_log,avg_maturity_per_longevity
synaptomys cooperi,no_info,3.295836866004329,3.1354942159291497,,,,,
tscherskia triton,no_info,3.2188758248682006,,,,,,
tylomys nudicaudus,no_info,5.634789603169249,3.258096538021482,4.406719247264253,4.6913478822291435,1.6863989535702288,4.549033564746699,2.697483626348359
wiedomys pyrrhorhinos,no_info,3.8501476017100584,,,,,,
ctenodactylus gundi,no_info,5.665734407018671,,5.765191102784844,,1.7578579175523736,5.765191102784844,3.2796684221283634
pectinator spekei,no_info,5.181783550292085,,5.924255797414532,,,5.924255797414532,
ctenomys conoveri,no_info,6.756932389247553,,,,,,
ctenomys talarum,no_info,4.605170185988092,3.58351893845611,5.493061443340548,5.493061443340548,,5.493061443340548,
cuniculus paca,no_info,9.104979856318357,4.356708826689592,5.8998973535824915,5.8998973535824915,2.791165107812717,5.8998973535824915,2.1137758339942554
cuniculus taczanowskii,no_info,9.104968745145516,,5.834810737062605,5.8998973535824915,2.9391619220655967,5.867354045322548,1.9962677119874581
dasyprocta azarae,no_info,7.882314918980268,,,,2.468099531471619,,
dasyprocta cristata,no_info,7.882314918980268,,,,2.6390573296152584,,
dasyprocta fuliginosa,no_info,8.160518247477505,,,,2.8903717578961645,,
dasyprocta leporina,no_info,8.09101504171053,,5.262690188904886,,2.8791984572980396,5.262690188904886,1.8278316923813631
dasyprocta mexicana,no_info,7.90100705199242,,,,2.5726122302071057,,
dasyprocta prymnolopha,no_info,7.9724660159745655,,,,2.791165107812717,,
dasyprocta punctata,no_info,7.673223121121708,,6.18826412308259,,2.624668592163159,6.18826412308259,2.357731616692392
dasyprocta ruatanica,no_info,,,,,2.617395832834079,,
myoprocta acouchy,no_info,6.652863029353347,3.970291913552122,5.717027701406222,5.717027701406222,2.6946271807700692,5.717027701406222,2.121639587919696
dinomys branickii,no_info,9.413281215972873,2.70805020110221,,,2.5494451709255714,,
allactaga elater,no_info,4.072439726834051,3.4965075614664802,4.955827057601261,4.955827057601261,1.6486586255873816,4.955827057601261,3.005975270250751
allactaga euphratica,no_info,5.44673737166631,,,,1.4350845252893227,,
allactaga major,no_info,5.857933154483459,,5.934894195619588,,1.9459101490553132,5.934894195619588,3.0499322892687615
allactaga sibirica,no_info,4.7664383335842135,,,,1.5040773967762742,,
jaculus jaculus,no_info,4.007333185232471,3.9318256327243257,5.7899601708972535,4.919980925828125,1.9878743481543455,5.354970548362689,2.693817420268311
jaculus orientalis,no_info,4.897839799950911,,,,1.7047480922384253,,
napaeozapus insignis,no_info,3.2188758248682006,3.58351893845611,5.545177444479562,,,5.545177444479562,
sicista betulina,no_info,2.0794415416798357,3.6375861597263857,5.8998973535824915,5.8998973535824915,,5.8998973535824915,
zapus hudsonius,no_info,2.8903717578961645,3.332204510175204,4.110873864173311,4.110873864173311,1.7227665977411035,4.110873864173311,2.3862047648030216
zapus princeps,no_info,3.044522437723423,3.4011973816621555,,,,,
hoplomys gymnurus,no_info,6.222576268071369,,,,1.9459101490553132,,
makalata didelphoides,no_info,5.62040086571715,,,,,,
proechimys brevicauda,no_info,5.652489180268651,,4.997212273764115,,1.916922612182061,4.997212273764115,2.6068930701775774
proechimys guairae,no_info,5.991464547107982,,4.442651256490317,4.499809670330265,,4.471230463410291,
proechimys guyannensis,no_info,5.8763342398543505,3.367295829986474,4.997212273764115,4.983606621708336,,4.9904094477362255,
proechimys semispinosus,no_info,6.214608098422191,3.044522437723423,4.983606621708336,4.983606621708336,1.7578579175523736,4.983606621708336,2.8350451830870766
thrichomys apereoides,no_info,5.922918004572872,3.828641396489095,5.181783550292085,,1.9459101490553132,5.181783550292085,2.6629099770139444
coendou prehensilis,no_info,8.268731832117737,4.553876891600541,6.359573868672378,6.359573868672378,3.2809112157876537,6.359573868672378,1.9383559780802007
sphiggurus mexicanus,no_info,7.600902459542082,,,,2.8154087194227095,,
sphiggurus villosus,no_info,7.4673710669175595,,,,,,
cratogeomys castanops,no_info,5.598421958998375,,5.736572297479192,,,5.736572297479192,
geomys bursarius,no_info,5.174453379325651,3.5263605246161616,4.51085950651685,4.51085950651685,2.4849066497880004,4.51085950651685,1.815303406629659
geomys personatus,no_info,5.983936280687191,,,,,,
thomomys bottae,no_info,4.749270529961848,3.6375861597263857,5.765191102784844,5.765191102784844,1.8082887711792655,5.765191102784844,3.18820267795232
thomomys mazama,no_info,4.31748811353631,,5.976350909297934,,,5.976350909297934,
thomomys talpoides,no_info,4.6443908991413725,3.6888794541139363,5.87493073085203,,,5.87493073085203,
dryomys nitedula,no_info,3.258096538021482,3.4011973816621555,,,1.410986973710262,,
eliomys melanurus,no_info,4.808111029984782,,6.306275286948016,5.8998973535824915,1.824549292051046,6.103086320265254,3.344982975715904
eliomys quercinus,no_info,4.412798293340635,3.4011973816621555,5.8998973535824915,5.8998973535824915,1.7047480922384253,5.8998973535824915,3.460861684165671
glirulus japonicus,no_info,3.295836866004329,,4.976733742420574,,1.9459101490553132,4.976733742420574,2.557535220645539
glis glis,no_info,4.8283137373023015,3.4965075614664802,5.7745515455444085,5.814130531825066,2.163323025660538,5.794341038684737,2.6784446751383895
graphiurus murinus,no_info,3.1780538303479458,,,,1.9315214116032138,,
graphiurus platyops,no_info,3.8308129500026027,,,,1.9878743481543455,,
muscardinus avellanarius,no_info,3.3068867021909143,3.6635616461296463,5.814130531825066,5.814130531825066,1.667706820558076,5.814130531825066,3.486302544400127
chaetodipus fallax,no_info,2.928523523860541,,5.111987788356544,5.111987788356544,2.1162555148025524,5.111987788356544,2.4155815555351285
chaetodipus formosus,no_info,2.9444389791664403,3.2188758248682006,5.8998973535824915,5.8998973535824915,1.9600947840472698,5.8998973535824915,3.0100061494986403
chaetodipus nelsoni,no_info,2.667228206581955,,,,,,
dipodomys agilis,no_info,4.110873864173311,,5.3471075307174685,,,5.3471075307174685,
dipodomys deserti,no_info,4.7535901911063645,2.995732273553991,3.9318256327243257,,2.151762203259462,3.9318256327243257,1.8272584334683668
dipodomys heermanni,no_info,4.174387269895637,3.4339872044851463,3.970291913552122,,2.1162555148025524,3.970291913552122,1.876092884711302
dipodomys merriami,no_info,3.7376696182833684,2.995732273553991,4.624972813284271,,2.272125885509337,4.624972813284271,2.0355266593195394
dipodomys nitratoides,no_info,3.56953269648137,3.295836866004329,4.477336814478207,,,4.477336814478207,
dipodomys ordii,no_info,4.04305126783455,3.5263605246161616,4.110873864173311,,2.2925347571405443,4.110873864173311,1.793156614690005
dipodomys spectabilis,no_info,4.976733742420574,3.1780538303479458,5.736572297479192,,2.5416019934645457,5.736572297479192,2.257069483038716
liomys adspersus,no_info,3.7376696182833684,,5.262690188904886,5.8998973535824915,,5.581293771243688,
microdipodops megacephalus,no_info,2.5952547069568657,,,,,,
perognathus amplus,no_info,2.4595888418037104,,,,1.7749523509116738,,
perognathus flavescens,no_info,2.1972245773362196,,4.430816798843313,,,4.430816798843313,
perognathus flavus,no_info,2.0794415416798357,3.4011973816621555,,,,,
perognathus longimembris,no_info,2.0794415416798357,3.332204510175204,5.017279836814924,,2.1162555148025524,5.017279836814924,2.370828948451926
perognathus merriami,no_info,2.0794415416798357,3.1354942159291497,,,,,
perognathus parvus,no_info,3.0007198150650303,3.1354942159291497,4.605170185988092,,1.7578579175523736,4.605170185988092,2.6197624620312268
atherurus africanus,no_info,7.919356190660617,,,,3.131136910560194,,
atherurus macrourus,no_info,7.600902459542082,,,,,,
hystrix africaeaustralis,no_info,10.085809109330082,4.343805421853684,5.926926025970411,5.966146739123692,3.139832617527748,5.946536382547052,1.8939023530589525
hystrix brachyura,no_info,8.987196820661973,,,,3.3068867021909143,,
hystrix cristata,no_info,9.903487552536127,,,,3.332204510175204,,
hystrix indica,no_info,9.903487552536127,,,,3.299533727885655,,
hystrix pumila,no_info,7.9157131993821155,,,,,,
hystrix sumatrae,no_info,8.34283980427146,,,,,,
trichys fasciculata,no_info,7.600902459542082,,,,,,
acomys cahirinus,no_info,3.8110970868381857,2.6390573296152584,4.060443010546419,4.07753744390572,1.7749523509116738,4.068990227226069,2.292450400224041
acomys cilicicus,no_info,,,,,1.3862943611198906,,
acomys minous,no_info,4.135166556742356,,4.060443010546419,4.07753744390572,,4.068990227226069,
acomys russatus,no_info,3.996364153861897,,4.51085950651685,,,4.51085950651685,
acomys wilsoni,no_info,2.995732273553991,,,,1.7227665977411035,,
apodemus agrarius,no_info,3.068052935133617,3.295836866004329,4.330733340286331,4.330733340286331,,4.330733340286331,
apodemus argenteus,no_info,3.152736022363656,,4.110873864173311,4.110873864173311,1.6094379124341003,4.110873864173311,2.554229543378943
apodemus flavicollis,no_info,3.380994674344636,3.091042453358316,3.9512437185814275,3.9512437185814275,1.5040773967762742,3.9512437185814275,2.627021539616395
apodemus peninsulae,no_info,3.493472657771326,,3.9318256327243257,3.9512437185814275,1.4816045409242156,3.9415346756528766,2.6603149266768393
apodemus speciosus,no_info,3.784189633918261,,,,1.667706820558076,,
apodemus sylvaticus,no_info,3.152736022363656,3.044522437723423,4.2626798770413155,4.174387269895637,1.840549633397487,4.218533573468476,2.291996638896093
arvicanthis niloticus,no_info,4.700480365792417,3.1354942159291497,3.8066624897703196,3.8066624897703196,1.9021075263969205,3.8066624897703196,2.001286697488188
chiropodomys gliroides,no_info,3.367295829986474,3.1780538303479458,4.61512051684126,,1.2809338454620642,4.61512051684126,3.6029343226358987
colomys goslingi,no_info,4.069026754237811,,,,,,
conilurus penicillatus,no_info,4.969813299576001,3.4339872044851463,,,1.5040773967762742,,
crateromys heaneyi,no_info,,,,,2.174751721484161,,
crateromys schadenbergi,no_info,7.217971538738498,,,,,,
desmodillus auricularis,no_info,3.9982007016691985,3.4965075614664802,,,1.8082887711792655,,
dipodillus campestris,no_info,3.3463891451671604,,,,1.9878743481543455,,
gerbilliscus afra,no_info,4.314817884980432,,5.0238805208462765,4.74493212836325,1.7404661748405046,4.884406324604763,2.806378196377397
gerbilliscus validus,no_info,4.727387818712341,,4.59511985013459,4.59511985013459,1.6094379124341003,4.59511985013459,2.855108491376949
gerbillus gerbillus,no_info,3.4011973816621555,,,,1.7749523509116738,,
gerbillus nanus,no_info,2.917770732084279,,,,1.5040773967762742,,
gerbillus perpallidus,no_info,3.912023005428146,,4.532599493153256,,1.7047480922384253,4.532599493153256,2.658808954701167
gerbillus pyramidum,no_info,3.6109179126442243,3.044522437723423,4.30406509320417,4.290459441148391,2.1041341542702074,4.297262267176281,2.042294812075199
grammomys dolichurus,no_info,4.0943445622221,3.2188758248682006,4.290459441148391,,1.4816045409242156,4.290459441148391,2.8958195811630203
hydromys chrysogaster,no_info,6.745236349484363,3.4011973816621555,5.093750200806762,4.90527477843843,1.9878743481543455,4.999512489622596,2.515004277943636
lemniscomys barbarus,no_info,3.265759410767051,,,,1.4816045409242156,,
lemniscomys striatus,no_info,3.744787086052232,3.4011973816621555,5.123963979403259,,1.5686159179138452,5.123963979403259,3.266551053630636
lenothrix canus,no_info,5.176149732573829,,,,,,
leporillus conditor,no_info,5.806639860095909,3.58351893845611,5.424950017481403,5.480638923341991,1.667706820558076,5.452794470411697,3.269636127402172
mastomys erythroleucus,no_info,3.632309102625542,,4.919980925828125,,,4.919980925828125,
meriones crassus,no_info,3.5553480614894135,2.995732273553991,4.110873864173311,4.406719247264253,1.7227665977411035,4.258796555718782,2.4720682193994987
meriones libycus,no_info,4.605170185988092,3.4011973816621555,4.51085950651685,,1.6486586255873816,4.51085950651685,2.7360785528961324
meriones meridianus,no_info,3.970291913552122,3.044522437723423,,,1.916922612182061,,
meriones persicus,no_info,4.605170185988092,2.9444389791664403,,,1.791759469228055,,
meriones shawi,no_info,5.220355825078324,3.1354942159291497,4.624972813284271,4.787491742782046,,4.706232278033158,
meriones tamariscinus,no_info,,2.833213344056216,,,,,
meriones unguiculatus,no_info,3.9740583963475986,3.1780538303479458,3.7612001156935624,3.58351893845611,1.840549633397487,3.6723595270748364,1.9952515598810532
meriones vinogradovi,no_info,5.0106352940962555,,,,1.9021075263969205,,
mesembriomys gouldii,no_info,6.802394763324311,3.8501476017100584,4.2626798770413155,,2.0541237336955462,4.2626798770413155,2.0751816490491475
mesembriomys macrurus,no_info,5.5928509139489195,3.912023005428146,,,1.9600947840472698,,
micaelamys namaquensis,no_info,3.8628327612373745,3.1780538303479458,,,1.547562508716013,,
micromys minutus,no_info,1.791759469228055,2.8903717578961645,3.6888794541139363,3.6109179126442243,1.33500106673234,3.6498986833790803,2.7340043197964454
millardia gleadowi,no_info,4.248495242049359,,,,1.3862943611198906,,
mus caroli,no_info,2.4159137783010487,,3.970291913552122,3.7376696182833684,,3.853980765917745,
mus cervicolor,no_info,2.8735646395797834,,,,,,
mus minutoides,no_info,1.9740810260220096,3.044522437723423,4.0943445622221,4.343805421853684,1.4586150226995167,4.219074992037893,2.8925212796927617
mus musculoides,no_info,1.791759469228055,,4.0943445622221,4.343805421853684,,4.219074992037893,
mus musculus,no,3.0204248861443626,,3.7376696182833684,3.7376696182833684,1.3862943611198906,3.7376696182833684,2.6961587113893803
mus spicilegus,no_info,2.990719731730447,,4.174387269895637,3.7376696182833684,1.252762968495368,3.956028444089503,3.157842739270058
notomys alexis,no_info,3.5553480614894135,3.4011973816621555,4.31748811353631,4.31748811353631,1.8562979903656263,4.31748811353631,2.325859391080801
notomys aquilo,no_info,3.6635616461296463,,,,,,
notomys mitchellii,no_info,3.9512437185814275,3.4011973816621555,4.290459441148391,4.499809670330265,1.667706820558076,4.395134555739328,2.635435978050719
otomys irroratus,no_info,4.9890711161804155,2.5649493574615367,4.406719247264253,4.51085950651685,,4.458789376890552,
pachyuromys duprasi,no_info,3.6888794541139363,3.367295829986474,4.007333185232471,4.110873864173311,2.1162555148025524,4.059103524702891,1.9180592779608692
phloeomys cumingi,no_info,7.4673710669175595,,,,2.6100697927420065,,
phloeomys pallidus,no_info,7.463936604468925,,,,2.3702437414678603,,
pogonomys macrourus,no_info,4.04305126783455,,,,1.1314021114911006,,
praomys tullbergi,no_info,3.4011973816621555,3.2188758248682006,4.406719247264253,4.31748811353631,1.6486586255873816,4.362103680400281,2.645850155210972
psammomys obesus,no_info,5.356586274672012,3.332204510175204,4.605170185988092,,1.1631508098056809,4.605170185988092,3.959220203575703
pseudomys australis,no_info,4.174387269895637,3.258096538021482,4.976733742420574,5.19295685089021,2.066862759472976,5.084845296655392,2.460175584155362
pseudomys chapmani,no_info,2.4849066497880004,,,,1.916922612182061,,
pseudomys fumeus,no_info,4.248495242049359,,,,1.8718021769015913,,
pseudomys higginsi,no_info,4.096009841541162,3.4011973816621555,5.605802066295998,5.598421958998375,,5.602112012647186,
pseudomys laborifex,no_info,2.4849066497880004,,,,1.9315214116032138,,
pseudomys shortridgei,no_info,4.1588830833596715,,5.814130531825066,5.814130531825066,1.791759469228055,5.814130531825066,3.244928033967624
rattus fuscipes,no_info,4.867534450455582,3.4011973816621555,4.672828834461906,4.499809670330265,1.667706820558076,4.586319252396086,2.7500752505535324
rattus lutreolus,no_info,4.74493212836325,3.2188758248682006,4.3694478524670215,,1.4816045409242156,4.3694478524670215,2.94913233037298
rattus norvegicus,no,5.703782474656201,,4.499809670330265,4.248495242049359,1.33500106673234,4.374152456189812,3.2765160756735217
rattus rattus,no_info,5.298317366548036,3.258096538021482,4.499809670330265,4.718498871295094,1.4350845252893227,4.609154270812679,3.2117650142478142
rhabdomys pumilio,no_info,3.9318256327243257,2.6390573296152584,3.7376696182833684,4.1588830833596715,1.5040773967762742,3.94827635082152,2.6250486572592324
rhombomys opimus,no_info,5.652489180268651,3.091042453358316,4.653960350157523,4.653960350157523,1.5040773967762742,4.653960350157523,3.0942292997238505
sekeetamys calurus,no_info,4.174387269895637,,,,1.9878743481543455,,
sundamys muelleri,no_info,5.811140992976701,,,,,,
tatera indica,no_info,4.9883896851489355,3.1780538303479458,4.343805421853684,4.51085950651685,1.9459101490553132,4.427332464185267,2.2751988144645923
taterillus gracilis,no_info,3.949318790171843,,4.51085950651685,4.51085950651685,,4.51085950651685,
thallomys paedulcus,no_info,4.382026634673881,3.4011973816621555,4.6913478822291435,,,4.6913478822291435,
thamnomys venustus,no_info,4.174387269895637,3.1780538303479458,4.418840607796598,,,4.418840607796598,
zelotomys woosnami,no_info,3.9982007016691985,,,,,,
zyzomys argurus,no_info,3.912023005428146,3.58351893845611,5.043425116919247,,,5.043425116919247,
zyzomys palatilis,no_info,4.812184355372417,,,,1.824549292051046,,
zyzomys pedunculatus,no_info,4.605170185988092,,,,2.0149030205422647,,
myocastor coypus,no_info,8.968268810776454,4.51085950651685,5.0238805208462765,5.0238805208462765,2.9444389791664403,5.0238805208462765,1.706226740099915
cricetomys emini,no_info,7.170119543449628,,5.087596335232384,,2.0014800002101243,5.087596335232384,2.5419171486591248
cricetomys gambianus,no_info,7.313220387090301,3.4339872044851463,5.062595033026967,,2.128231705849268,5.062595033026967,2.3787800074178227
dendromus melanotis,no_info,2.0014800002101243,,,,1.4350845252893227,,
dendromus mesomelas,no_info,2.5649493574615367,,,,1.1939224684724346,,
hypogeomys antimena,no_info,7.1308988302963465,3.5553480614894135,6.593044534142437,5.8998973535824915,2.533696813957432,6.246470943862464,2.4653584870345933
mystromys albicaudatus,no_info,4.663439094112067,3.4657359027997265,4.6913478822291435,,1.840549633397487,4.6913478822291435,2.5488842012748893
saccostomus campestris,no_info,3.858622228701031,3.2188758248682006,3.8066624897703196,,1.5040773967762742,3.8066624897703196,2.5308953501523472
steatomys pratensis,no_info,3.2386784521643803,,,,,,
octodon degus,no_info,5.459585514144159,3.58351893845611,5.204006687076795,5.204006687076795,2.6390573296152584,5.204006687076795,1.9719187714029214
octodontomys gliroides,no_info,5.062595033026967,3.7376696182833684,,,,,
spalacopus cyanus,no_info,4.584967478670572,,,,2.379546134130174,,
pedetes capensis,no_info,8.160518247477505,3.828641396489095,6.9411900550683745,,2.995732273553991,6.9411900550683745,2.317026162966721
petromus typicus,no_info,5.298317366548036,,,,,,
platacanthomys lasiurus,no_info,4.31748811353631,,,,,,
ammospermophilus harrisii,no_info,4.836281906951478,3.9318256327243257,5.765191102784844,,2.3608540011180215,5.765191102784844,2.4419939140898346
ammospermophilus leucurus,no_info,4.653960350157523,4.189654742026425,5.8998973535824915,5.8998973535824915,2.4159137783010487,5.8998973535824915,2.4420976470987705
ammospermophilus nelsoni,no_info,5.0401940963378005,,5.934894195619588,,,5.934894195619588,
atlantoxerus getulus,no_info,5.991464547107982,,,,,,
callosciurus adamsi,no_info,4.901564199041894,,6.025865973825314,,,6.025865973825314,
callosciurus caniceps,no_info,5.54907608489522,,,,2.617395832834079,,
callosciurus erythraeus,no_info,5.605802066295998,,,,2.833213344056216,,
callosciurus finlaysonii,no_info,,,,,2.5494451709255714,,
callosciurus notatus,no_info,5.247024072160486,,6.025865973825314,,2.6946271807700692,6.025865973825314,2.2362522046939515
callosciurus prevostii,no_info,5.991464547107982,,,,3.0492730404820207,,
cynomys gunnisoni,no_info,6.802394763324311,3.828641396489095,5.8998973535824915,,,5.8998973535824915,
cynomys ludovicianus,no_info,7.025538314638521,4.143134726391533,6.593044534142437,6.593044534142437,2.70805020110221,6.593044534142437,2.4346094217378194
dremomys lokriah,no_info,5.150397236471415,,,,,,
funambulus palmarum,no_info,4.605170185988092,,,,,,
funambulus pennantii,no_info,4.995183189537334,4.110873864173311,5.455321115357702,5.736572297479192,,5.595946706418447,
funisciurus anerythrus,no_info,5.384495062789089,,,,2.302585092994046,,
funisciurus congicus,no_info,4.663439094112067,3.912023005428146,,,,,
funisciurus pyrropus,no_info,5.604698516432302,,,,2.2512917986064953,,
funisciurus substriatus,no_info,5.225746673713202,,,,,,
glaucomys sabrinus,no_info,5.003946305945459,4.219507705176107,5.3471075307174685,,2.653241964607215,5.3471075307174685,2.015310929815273
glaucomys volans,no_info,4.180522258463153,4.060443010546419,5.3471075307174685,,2.9444389791664403,5.3471075307174685,1.8160021547572416
heliosciurus rufobrachium,no_info,5.788429948716486,,,,2.163323025660538,,
lariscus insignis,no_info,5.1647859739235145,,,,,,
marmota bobak,no_info,8.895629627136483,3.6109179126442243,6.9985096422506015,,,6.9985096422506015,
marmota caligata,no_info,8.366370301681654,3.332204510175204,6.811244378601294,,2.4932054526026954,6.811244378601294,2.7319226225383595
marmota flaviventris,no_info,8.160518247477505,3.4965075614664802,6.593044534142437,6.593044534142437,3.054001181677967,6.593044534142437,2.158821867423118
marmota marmota,no_info,8.160518247477505,3.8501476017100584,6.593044534142437,6.593044534142437,2.856470206220483,6.593044534142437,2.308108980021876
marmota monax,no_info,8.294049640102028,3.828641396489095,6.306275286948016,6.306275286948016,2.6390573296152584,6.306275286948016,2.3895938963430523
marmota vancouverensis,no_info,8.465899897028686,,7.078341579557671,,2.4932054526026954,7.078341579557671,2.839052662975882
paraxerus cepapi,no_info,5.375278407684165,3.6888794541139363,5.220355825078324,,,5.220355825078324,
paraxerus poensis,no_info,4.897839799950911,,4.852030263919617,,,4.852030263919617,
petaurista alborufus,no_info,7.438383530044307,,,,3.0633909220278057,,
petaurista leucogenys,no_info,7.408530566894626,,,,2.954910279033736,,
petaurista magnificus,no_info,7.484368643286131,,,,,,
petaurista petaurista,no_info,7.4673710669175595,4.219507705176107,,,,,
petaurista philippensis,no_info,7.409741954080923,4.51085950651685,,,,,
pteromys momonga,no_info,,,,,,,
pteromys volans,no_info,4.867534450455582,3.828641396489095,,,2.4336133554004498,,
ratufa affinis,no_info,7.079605535908796,,,,,,
ratufa bicolor,no_info,7.600902459542082,,6.982862751468942,,2.9444389791664403,6.982862751468942,2.3715426948483627
ratufa indica,no_info,7.600902459542082,,,,2.995732273553991,,
sciurotamias davidianus,no_info,,,,,,,
sciurus aberti,no_info,6.5546454012079005,4.330733340286331,5.7899601708972535,,,5.7899601708972535,
sciurus aestuans,no_info,5.220355825078324,,,,,,
sciurus aureogaster,no_info,6.396929655216146,,,,2.4423470353692043,,
sciurus carolinensis,no_info,6.278521424165844,4.189654742026425,5.8377304471659395,5.993961427306569,3.1612467120315646,5.915845937236254,1.8713648367654467
sciurus deppei,no_info,5.247024072160486,,,,,,
sciurus granatensis,no_info,5.924255797414532,4.110873864173311,,,2.4423470353692043,,
sciurus griseus,no,6.052089168924417,4.110873864173311,5.765191102784844,,,5.765191102784844,
sciurus ignitus,no_info,5.247024072160486,,,,,,
sciurus lis,no_info,5.575949103146316,,5.703782474656201,5.717027701406222,,5.710405088031211,
sciurus niger,no_info,6.684611727667927,4.430816798843313,5.8664680569332965,5.8664680569332965,2.772588722239781,5.8664680569332965,2.115881093317795
sciurus stramineus,no_info,6.071430328745864,,,,,,
sciurus variegatoides,no_info,6.184148890937483,,,,2.714694743820879,,
sciurus vulgaris,no_info,6.396929655216146,4.127134385045092,5.69035945432406,5.768320995793772,2.6946271807700692,5.729340225058916,2.1262088744393903
spermophilus citellus,no_info,5.37989735354046,3.5263605246161616,5.749392985908253,5.749392985908253,1.9021075263969205,5.749392985908253,3.0226435183709506
spermophilus pygmaeus,no_info,4.912654885736052,,,,1.9600947840472698,,
sundasciurus hippurus,no_info,5.744604469176457,,,,2.6390573296152584,,
sundasciurus lowii,no_info,4.204692619390966,,,,2.4069451083182885,,
sundasciurus tenuis,no_info,4.31748811353631,,,,2.302585092994046,,
tamias amoenus,no_info,3.8753590210565547,3.784189633918261,5.8998973535824915,5.8998973535824915,,5.8998973535824915,
tamias dorsalis,no_info,4.139955073474153,,,,2.533696813957432,,
tamias minimus,no_info,3.7864597824528,3.784189633918261,5.8998973535824915,5.8998973535824915,2.302585092994046,5.8998973535824915,2.5622928644564746
tamias quadrimaculatus,no_info,4.460144413937834,,5.82600010738045,,,5.82600010738045,
tamias quadrivittatus,no_info,4.248495242049359,3.828641396489095,5.765191102784844,5.765191102784844,,5.765191102784844,
tamias ruficaudus,no_info,4.31748811353631,,5.814130531825066,,,5.814130531825066,
tamias sibiricus,no_info,4.442651256490317,3.6888794541139363,5.857933154483459,5.857933154483459,2.2617630984737906,5.857933154483459,2.589985289987408
tamias striatus,no_info,4.564348191467836,3.58351893845611,5.231108616854587,5.429345628954441,2.2512917986064953,5.330227122904514,2.3676304982782854
tamias townsendii,no_info,4.31748811353631,3.912023005428146,5.8664680569332965,,2.2300144001592104,5.8664680569332965,2.630686176965702
tamiasciurus hudsonicus,no_info,5.298317366548036,4.143134726391533,5.834810737062605,,2.2823823856765264,5.834810737062605,2.556456259774847
trogopterus xanthipes,no_info,,4.653960350157523,6.505784060128229,6.505784060128229,,6.505784060128229,
xerus erythropus,no_info,6.396929655216146,3.970291913552122,5.8998973535824915,5.8998973535824915,2.33214389523559,5.8998973535824915,2.529817034718817
xerus inauris,no_info,6.376726947898627,3.912023005428146,5.8998973535824915,5.8998973535824915,2.4423470353692043,5.8998973535824915,2.415667089132817
cannomys badius,no_info,6.476972362889683,4.110873864173311,,,1.5686159179138452,,
rhizomys sumatrensis,no_info,8.006367567650246,4.51085950651685,,,,,
spalax carmeli,no_info,,,,,,,
spalax ehrenbergi,no_info,5.075173815233827,,,,3.005682604407159,,
tachyoryctes splendens,no_info,5.393627546352362,3.5553480614894135,5.0106352940962555,5.19295685089021,,5.101796072493233,
thryonomys swinderianus,no_info,8.794824928014517,3.4011973816621555,5.8998973535824915,5.8998973535824915,1.6863989535702288,5.8998973535824915,3.4985181537808603
ptilocercus lowii,no_info,3.7495040759303713,,,,,,
tupaia belangeri,no_info,5.298317366548036,3.58351893845611,4.804021044733257,4.804021044733257,2.4069451083182885,4.804021044733257,1.9958997104382594
tupaia glis,no_info,5.298317366548036,3.58351893845611,4.499809670330265,4.499809670330265,2.517696472610991,4.499809670330265,1.787272500590078
tupaia minor,no_info,4.070734696582967,,4.110873864173311,4.110873864173311,2.501435951739211,4.110873864173311,1.6434056052145098
tupaia tana,no_info,5.287256419188612,3.4339872044851463,5.8998973535824915,5.8998973535824915,2.451005098112319,5.8998973535824915,2.4071338562805895
urogale everetti,no_info,5.857933154483459,3.6375861597263857,,,2.4423470353692043,,
dugong dugon,no_info,12.793859310432293,6.306275286948016,8.151909872940905,8.151909872940905,4.290459441148391,8.151909872940905,1.9000086085789807
trichechus inunguis,no_info,13.081541382884074,6.306275286948016,6.999422467507961,6.999422467507961,3.6888794541139363,6.999422467507961,1.8974386543593935
trichechus manatus,no_info,12.682306824526545,6.1224928095143865,7.15305163493748,6.816735880594968,4.23410650459726,6.9848937577662245,1.6496736088670056
solenodon cubanus,no_info,6.907755278982137,,,,,,
solenodon paradoxus,no_info,6.907755278982137,4.31748811353631,6.71901315438526,,2.4932054526026954,6.71901315438526,2.6949295924935424
blarina brevicauda,no_info,3.0726933146901194,3.1354942159291497,3.828641396489095,4.174387269895637,0.7884573603642703,4.001514333192366,5.075118242721016
blarina hylophaga,no_info,2.6741486494265287,3.4011973816621555,4.430816798843313,3.7376696182833684,1.0296194171811581,4.084243208563341,3.9667503743713213
crocidura flavescens,no_info,3.8066624897703196,,,,0.7884573603642703,,
crocidura leucodon,no_info,2.3978952727983707,3.091042453358316,4.553876891600541,4.553876891600541,1.0647107369924282,4.553876891600541,4.277102440484665
crocidura russula,no_info,2.451005098112319,3.1354942159291497,4.31748811353631,4.31748811353631,1.3862943611198906,4.31748811353631,3.11440934524794
crocidura suaveolens,no_info,2.0412203288596382,3.2188758248682006,5.1647859739235145,5.8998973535824915,1.0296194171811581,5.532341663753003,5.37319088144159
cryptotis parva,no_info,1.5040773967762742,2.9444389791664403,3.6888794541139363,3.7612001156935624,1.252762968495368,3.7250397849037493,2.973459368277553
myosorex varius,no_info,2.8622008809294686,3.091042453358316,,,0.7419373447293773,,
neomys anomalus,no_info,2.70805020110221,3.367295829986474,4.663439094112067,4.663439094112067,,4.663439094112067,
